6.96	-148.4391884
7.0528	-148.4420284
7.1456	-148.4441199
7.2384	-148.4455089
7.3312	-148.4462016
7.424	-148.4462267
7.5168	-148.4456203
7.6096	-148.4444095
7.7024	-148.4426569
7.7952	-148.4404058
7.888	-148.4377011
7.9808	-148.4345958
8.0736	-148.4311326
