6.99	-148.4402291
7.0832	-148.4426701
7.1764	-148.4443818
7.2696	-148.4453894
7.3628	-148.4457097
7.456	-148.4453869
7.5492	-148.4444407
7.6424	-148.4429179
7.7356	-148.4408646
7.8288	-148.4383307
7.922	-148.435363
8.0152	-148.4320171
8.1084	-148.4283246
