6.78	-148.4237566
6.8704	-148.4294795
6.9608	-148.4342299
7.0512	-148.4380713
7.1416	-148.4410892
7.232	-148.4433329
7.3224	-148.4448702
7.4128	-148.4457395
7.5032	-148.445982
7.5936	-148.4456003
7.684	-148.444665
7.7744	-148.4432061
7.8648	-148.4412839
