6.72	-148.4145789
6.8096	-148.4214094
6.8992	-148.4272128
6.9888	-148.4320384
7.0784	-148.435954
7.168	-148.4390244
7.2576	-148.4413364
7.3472	-148.4429439
7.4368	-148.443881
7.5264	-148.4442037
7.616	-148.4439234
7.7056	-148.4430849
7.7952	-148.4417449
