6.9	-148.4358921
6.992	-148.4395999
7.084	-148.4424965
7.176	-148.4446334
7.268	-148.4460782
7.36	-148.4468216
7.452	-148.4469079
7.544	-148.44637
7.636	-148.4452452
7.728	-148.4435828
7.82	-148.4414282
7.912	-148.438831
8.004	-148.4358393
