6.81	-148.4275452
6.9008	-148.4327307
6.9916	-148.43698
7.0824	-148.4403762
7.1732	-148.4429639
7.264	-148.4448277
7.3548	-148.4460037
7.4456	-148.44651
7.5364	-148.4463944
7.6272	-148.4456781
7.718	-148.4444248
7.8088	-148.4426725
7.8996	-148.4404632
