7.02	-148.4409005
7.1136	-148.4429402
7.2072	-148.4442739
7.3008	-148.4449069
7.3944	-148.4448805
7.488	-148.4442058
7.5816	-148.4429239
7.6752	-148.4410847
7.7688	-148.438741
7.8624	-148.435938
7.956	-148.4327304
8.0496	-148.4291512
8.1432	-148.4252391
