6.75	-148.4194403
6.84	-148.4257143
6.93	-148.4309815
7.02	-148.4353061
7.11	-148.438764
7.2	-148.4414088
7.29	-148.4433305
7.38	-148.4445629
7.47	-148.4451443
7.56	-148.4451151
7.65	-148.4444988
7.74	-148.4433506
7.83	-148.4417195
