6.84	-148.4308094
6.9312	-148.435486
7.0224	-148.4392627
7.1136	-148.4422179
7.2048	-148.4444099
7.296	-148.4458927
7.3872	-148.4467005
7.4784	-148.4468561
7.5696	-148.4463924
7.6608	-148.4453551
7.752	-148.4437927
7.8432	-148.4417481
7.9344	-148.4392679
