6.87	-148.4335784
6.9616	-148.4377645
7.0532	-148.4410932
7.1448	-148.4436302
7.2364	-148.4454401
7.328	-148.4465572
7.4196	-148.4469936
7.5112	-148.4467962
7.6028	-148.4460017
7.6944	-148.4446528
7.786	-148.4427872
7.8776	-148.4404605
7.9692	-148.437717
